('id:', '46', 'credit dict:', {'11/16/15': -957.83}, 'ar dict:', {'12/28/15': 11375.98})
('id:', '47', 'credit dict:', {'11/16/15': 0.0}, 'ar dict:', {'12/28/15': 4064.46})
('id:', '56', 'credit dict:', {'11/16/15': 0.0}, 'ar dict:', {'12/28/15': 145.87})
('id:', '58', 'credit dict:', {'11/16/15': 0.0}, 'ar dict:', {'12/28/15': 5560.68})
('id:', '59', 'credit dict:', {'11/16/15': -333.18}, 'ar dict:', {'12/28/15': 568.84})
('id:', '6', 'credit dict:', {'11/16/15': -418.85}, 'ar dict:', {'12/28/15': 19267.7})
('id:', '67', 'credit dict:', {'11/16/15': -853.44}, 'ar dict:', {'12/28/15': 12944.860000000002})
('id:', '68', 'credit dict:', {'11/16/15': -654.46}, 'ar dict:', {'12/28/15': 24051.67})
('id:', '7', 'credit dict:', {'11/16/15': -647.73}, 'ar dict:', {'12/28/15': 20173.59})
('id:', '8', 'credit dict:', {'11/16/15': -4411.22}, 'ar dict:', {'12/28/15': 54028.47})
('id:', '95', 'credit dict:', {'11/16/15': 0.0}, 'ar dict:', {'12/28/15': 3373.37})
('id:', '98', 'credit dict:', {}, 'ar dict:', {'12/28/15': 13708.519999999999})
('id:', 'EQ', 'credit dict:', {'11/16/15': 0.0}, 'ar dict:', {})
INSERT INTO `sales_by_customer` (`admin_fix`,`cost`,`date`,`entering_user`,`price`,`customer_id`,`entry_status`,`admin_fix_timestamp`) VALUES 
('','2055.64','01/12/16','python-upload','2674.75','3927','submitted',''),
('','221.1','01/16/16','python-upload','555.89','2719','submitted',''),
('','284.19','01/16/16','python-upload','355.47','8303','submitted',''),
('','740.21','01/17/16','python-upload','992.53','7116','submitted',''),
('','41.4','01/14/16','python-upload','51.89','6724','submitted',''),
('','658.63','01/17/16','python-upload','932.25','4471','submitted',''),
('','224.12','01/17/16','python-upload','290.38','4470','submitted',''),
('','270.49','01/17/16','python-upload','382.12','3042','submitted',''),
('','-3.0','01/15/16','python-upload','-3.0','5077','submitted',''),
('','621.94','01/17/16','python-upload','815.71','5077','submitted',''),
('','99.25','01/14/16','python-upload','134.2','6080','submitted',''),
('','814.12','01/16/16','python-upload','1085.2','1547','submitted',''),
('','391.21','01/15/16','python-upload','543.96','6223','submitted',''),
('','579.41','01/12/16','python-upload','738.21','6223','submitted',''),
('','78.18','01/15/16','python-upload','96.76','7052','submitted',''),
('','1628.26','01/17/16','python-upload','2113.18','699','submitted',''),
('','99.63','01/17/16','python-upload','134.04','7057','submitted',''),
('','97.64','01/16/16','python-upload','135.72','2855','submitted',''),
('','332.53','01/15/16','python-upload','425.53','346','submitted',''),
('','574.58','01/17/16','python-upload','741.59','2245','submitted',''),
('','698.17','01/15/16','python-upload','1144.95','2241','submitted',''),
('','489.9','12/22/15','python-upload','639.3','7195','submitted',''),
('','328.49','01/16/16','python-upload','550.02','1380','submitted',''),
('','55.62','01/16/16','python-upload','70.64','2467','submitted',''),
('','162.66','01/15/16','python-upload','170.66','3939','submitted',''),
